#meta,export_name,profile_data
#meta,original_variable,beam['profile_data']
#meta,shape,"(5, 800, 7)"
#meta,ndim,3
#meta,size,28000
#meta,export_mode,full
i,j,k,value
1,691,0,0.0
1,691,1,0.0
1,691,2,0.0
1,691,3,0.0
1,691,4,0.0
1,691,5,0.0
1,691,6,0.0
1,692,0,0.0
1,692,1,0.0
1,692,2,0.0
1,692,3,0.0
1,692,4,0.0
1,692,5,0.0
1,692,6,0.0
1,693,0,0.0
1,693,1,0.0
1,693,2,0.0
1,693,3,0.0
1,693,4,0.0
1,693,5,0.0
1,693,6,0.0
1,694,0,0.0
1,694,1,0.0
1,694,2,0.0
1,694,3,0.0
1,694,4,0.0
1,694,5,0.0
1,694,6,0.0
1,695,0,0.0
1,695,1,0.0
1,695,2,0.0
1,695,3,0.0
1,695,4,0.0
1,695,5,0.0
1,695,6,0.0
1,696,0,0.0
1,696,1,0.0
1,696,2,0.0
1,696,3,0.0
1,696,4,0.0
1,696,5,0.0
1,696,6,0.0
1,697,0,0.0
1,697,1,0.0
1,697,2,0.0
1,697,3,0.0
1,697,4,0.0
1,697,5,0.0
1,697,6,0.0
1,698,0,0.0
1,698,1,0.0
1,698,2,0.0
1,698,3,0.0
1,698,4,0.0
1,698,5,0.0
1,698,6,0.0
1,699,0,0.0
1,699,1,0.0
1,699,2,0.0
1,699,3,0.0
1,699,4,0.0
1,699,5,0.0
1,699,6,0.0
1,700,0,0.0
1,700,1,0.0
1,700,2,0.0
1,700,3,0.0
1,700,4,0.0
1,700,5,0.0
1,700,6,0.0
1,701,0,0.0
1,701,1,0.0
1,701,2,0.0
1,701,3,0.0
1,701,4,0.0
1,701,5,0.0
1,701,6,0.0
1,702,0,0.0
1,702,1,0.0
1,702,2,0.0
1,702,3,0.0
1,702,4,0.0
1,702,5,0.0
1,702,6,0.0
1,703,0,0.0
1,703,1,0.0
1,703,2,0.0
1,703,3,0.0
1,703,4,0.0
1,703,5,0.0
1,703,6,0.0
1,704,0,0.0
1,704,1,0.0
1,704,2,0.0
1,704,3,0.0
1,704,4,0.0
1,704,5,0.0
1,704,6,0.0
1,705,0,0.0
1,705,1,0.0
1,705,2,0.0
1,705,3,0.0
1,705,4,0.0
1,705,5,0.0
1,705,6,0.0
1,706,0,0.0
1,706,1,0.0
1,706,2,0.0
1,706,3,0.0
1,706,4,0.0
1,706,5,0.0
1,706,6,0.0
1,707,0,0.0
1,707,1,0.0
1,707,2,0.0
1,707,3,0.0
1,707,4,0.0
1,707,5,0.0
1,707,6,0.0
1,708,0,0.0
1,708,1,0.0
1,708,2,0.0
1,708,3,0.0
1,708,4,0.0
1,708,5,0.0
1,708,6,0.0
1,709,0,0.0
1,709,1,0.0
1,709,2,0.0
1,709,3,0.0
1,709,4,0.0
1,709,5,0.0
1,709,6,0.0
1,710,0,0.0
1,710,1,0.0
1,710,2,0.0
1,710,3,0.0
1,710,4,0.0
1,710,5,0.0
1,710,6,0.0
1,711,0,0.0
1,711,1,0.0
1,711,2,0.0
1,711,3,0.0
1,711,4,0.0
1,711,5,0.0
1,711,6,0.0
1,712,0,0.0
1,712,1,0.0
1,712,2,0.0
1,712,3,0.0
1,712,4,0.0
1,712,5,0.0
1,712,6,0.0
1,713,0,0.0
1,713,1,0.0
1,713,2,0.0
1,713,3,0.0
1,713,4,0.0
1,713,5,0.0
1,713,6,0.0
1,714,0,0.0
1,714,1,0.0
1,714,2,0.0
1,714,3,0.0
1,714,4,0.0
1,714,5,0.0
1,714,6,0.0
1,715,0,0.0
1,715,1,0.0
1,715,2,0.0
1,715,3,0.0
1,715,4,0.0
1,715,5,0.0
1,715,6,0.0
1,716,0,0.0
1,716,1,0.0
1,716,2,0.0
1,716,3,0.0
1,716,4,0.0
1,716,5,0.0
1,716,6,0.0
1,717,0,0.0
1,717,1,0.0
1,717,2,0.0
1,717,3,0.0
1,717,4,0.0
1,717,5,0.0
1,717,6,0.0
1,718,0,0.0
1,718,1,0.0
1,718,2,0.0
1,718,3,0.0
1,718,4,0.0
1,718,5,0.0
1,718,6,0.0
1,719,0,0.0
1,719,1,0.0
1,719,2,0.0
1,719,3,0.0
1,719,4,0.0
1,719,5,0.0
1,719,6,0.0
1,720,0,0.0
1,720,1,0.0
1,720,2,0.0
1,720,3,0.0
1,720,4,0.0
1,720,5,0.0
1,720,6,0.0
1,721,0,0.0
1,721,1,0.0
1,721,2,0.0
1,721,3,0.0
1,721,4,0.0
1,721,5,0.0
1,721,6,0.0
1,722,0,0.0
1,722,1,0.0
1,722,2,0.0
1,722,3,0.0
1,722,4,0.0
1,722,5,0.0
1,722,6,0.0
1,723,0,0.0
1,723,1,0.0
1,723,2,0.0
1,723,3,0.0
1,723,4,0.0
1,723,5,0.0
1,723,6,0.0
1,724,0,0.0
1,724,1,0.0
1,724,2,0.0
1,724,3,0.0
1,724,4,0.0
1,724,5,0.0
1,724,6,0.0
1,725,0,0.0
1,725,1,0.0
1,725,2,0.0
1,725,3,0.0
1,725,4,0.0
1,725,5,0.0
1,725,6,0.0
1,726,0,0.0
1,726,1,0.0
1,726,2,0.0
1,726,3,0.0
1,726,4,0.0
1,726,5,0.0
1,726,6,0.0
1,727,0,0.0
1,727,1,0.0
1,727,2,0.0
1,727,3,0.0
1,727,4,0.0
1,727,5,0.0
1,727,6,0.0
1,728,0,0.0
1,728,1,0.0
1,728,2,0.0
1,728,3,0.0
1,728,4,0.0
1,728,5,0.0
1,728,6,0.0
1,729,0,0.0
1,729,1,0.0
1,729,2,0.0
1,729,3,0.0
1,729,4,0.0
1,729,5,0.0
1,729,6,0.0
1,730,0,0.0
1,730,1,0.0
1,730,2,0.0
1,730,3,0.0
1,730,4,0.0
1,730,5,0.0
1,730,6,0.0
1,731,0,0.0
1,731,1,0.0
1,731,2,0.0
1,731,3,0.0
1,731,4,0.0
1,731,5,0.0
1,731,6,0.0
1,732,0,0.0
1,732,1,0.0
1,732,2,0.0
1,732,3,0.0
1,732,4,0.0
1,732,5,0.0
1,732,6,0.0
1,733,0,0.0
1,733,1,0.0
1,733,2,0.0
1,733,3,0.0
1,733,4,0.0
1,733,5,0.0
1,733,6,0.0
1,734,0,0.0
1,734,1,0.0
1,734,2,0.0
1,734,3,0.0
1,734,4,0.0
1,734,5,0.0
1,734,6,0.0
1,735,0,0.0
1,735,1,0.0
1,735,2,0.0
1,735,3,0.0
1,735,4,0.0
1,735,5,0.0
1,735,6,0.0
1,736,0,0.0
1,736,1,0.0
1,736,2,0.0
1,736,3,0.0
1,736,4,0.0
1,736,5,0.0
1,736,6,0.0
1,737,0,0.0
1,737,1,0.0
1,737,2,0.0
1,737,3,0.0
1,737,4,0.0
1,737,5,0.0
1,737,6,0.0
1,738,0,0.0
1,738,1,0.0
1,738,2,0.0
1,738,3,0.0
1,738,4,0.0
1,738,5,0.0
1,738,6,0.0
1,739,0,0.0
1,739,1,0.0
1,739,2,0.0
1,739,3,0.0
1,739,4,0.0
1,739,5,0.0
1,739,6,0.0
1,740,0,0.0
1,740,1,0.0
1,740,2,0.0
1,740,3,0.0
1,740,4,0.0
1,740,5,0.0
1,740,6,0.0
1,741,0,0.0
1,741,1,0.0
1,741,2,0.0
1,741,3,0.0
1,741,4,0.0
1,741,5,0.0
1,741,6,0.0
1,742,0,0.0
1,742,1,0.0
1,742,2,0.0
1,742,3,0.0
1,742,4,0.0
1,742,5,0.0
1,742,6,0.0
1,743,0,0.0
1,743,1,0.0
1,743,2,0.0
1,743,3,0.0
1,743,4,0.0
1,743,5,0.0
1,743,6,0.0
1,744,0,0.0
1,744,1,0.0
1,744,2,0.0
1,744,3,0.0
1,744,4,0.0
1,744,5,0.0
1,744,6,0.0
1,745,0,0.0
1,745,1,0.0
1,745,2,0.0
1,745,3,0.0
1,745,4,0.0
1,745,5,0.0
1,745,6,0.0
1,746,0,0.0
1,746,1,0.0
1,746,2,0.0
1,746,3,0.0
1,746,4,0.0
1,746,5,0.0
1,746,6,0.0
1,747,0,0.0
1,747,1,0.0
1,747,2,0.0
1,747,3,0.0
1,747,4,0.0
1,747,5,0.0
1,747,6,0.0
1,748,0,0.0
1,748,1,0.0
1,748,2,0.0
1,748,3,0.0
1,748,4,0.0
1,748,5,0.0
1,748,6,0.0
1,749,0,0.0
1,749,1,0.0
1,749,2,0.0
1,749,3,0.0
1,749,4,0.0
1,749,5,0.0
1,749,6,0.0
1,750,0,0.0
1,750,1,0.0
1,750,2,0.0
1,750,3,0.0
1,750,4,0.0
1,750,5,0.0
1,750,6,0.0
1,751,0,0.0
1,751,1,0.0
1,751,2,0.0
1,751,3,0.0
1,751,4,0.0
1,751,5,0.0
1,751,6,0.0
1,752,0,0.0
1,752,1,0.0
1,752,2,0.0
1,752,3,0.0
1,752,4,0.0
1,752,5,0.0
1,752,6,0.0
1,753,0,0.0
1,753,1,0.0
1,753,2,0.0
1,753,3,0.0
1,753,4,0.0
1,753,5,0.0
1,753,6,0.0
1,754,0,0.0
1,754,1,0.0
1,754,2,0.0
1,754,3,0.0
1,754,4,0.0
1,754,5,0.0
1,754,6,0.0
1,755,0,0.0
1,755,1,0.0
1,755,2,0.0
1,755,3,0.0
1,755,4,0.0
1,755,5,0.0
1,755,6,0.0
1,756,0,0.0
1,756,1,0.0
1,756,2,0.0
1,756,3,0.0
1,756,4,0.0
1,756,5,0.0
1,756,6,0.0
1,757,0,0.0
1,757,1,0.0
1,757,2,0.0
1,757,3,0.0
1,757,4,0.0
1,757,5,0.0
1,757,6,0.0
1,758,0,0.0
1,758,1,0.0
1,758,2,0.0
1,758,3,0.0
1,758,4,0.0
1,758,5,0.0
1,758,6,0.0
1,759,0,0.0
1,759,1,0.0
1,759,2,0.0
1,759,3,0.0
1,759,4,0.0
1,759,5,0.0
1,759,6,0.0
1,760,0,0.0
1,760,1,0.0
1,760,2,0.0
1,760,3,0.0
1,760,4,0.0
1,760,5,0.0
1,760,6,0.0
1,761,0,0.0
1,761,1,0.0
1,761,2,0.0
1,761,3,0.0
1,761,4,0.0
1,761,5,0.0
1,761,6,0.0
1,762,0,0.0
1,762,1,0.0
1,762,2,0.0
1,762,3,0.0
1,762,4,0.0
1,762,5,0.0
1,762,6,0.0
1,763,0,0.0
1,763,1,0.0
1,763,2,0.0
1,763,3,0.0
1,763,4,0.0
1,763,5,0.0
1,763,6,0.0
1,764,0,0.0
1,764,1,0.0
1,764,2,0.0
1,764,3,0.0
1,764,4,0.0
1,764,5,0.0
1,764,6,0.0
1,765,0,0.0
1,765,1,0.0
1,765,2,0.0
1,765,3,0.0
1,765,4,0.0
1,765,5,0.0
1,765,6,0.0
1,766,0,0.0
1,766,1,0.0
1,766,2,0.0
1,766,3,0.0
1,766,4,0.0
1,766,5,0.0
1,766,6,0.0
1,767,0,0.0
1,767,1,0.0
1,767,2,0.0
1,767,3,0.0
1,767,4,0.0
1,767,5,0.0
1,767,6,0.0
1,768,0,0.0
1,768,1,0.0
1,768,2,0.0
1,768,3,0.0
1,768,4,0.0
1,768,5,0.0
1,768,6,0.0
1,769,0,0.0
1,769,1,0.0
1,769,2,0.0
1,769,3,0.0
1,769,4,0.0
1,769,5,0.0
1,769,6,0.0
1,770,0,0.0
1,770,1,0.0
1,770,2,0.0
1,770,3,0.0
1,770,4,0.0
1,770,5,0.0
1,770,6,0.0
1,771,0,0.0
1,771,1,0.0
1,771,2,0.0
1,771,3,0.0
1,771,4,0.0
1,771,5,0.0
1,771,6,0.0
1,772,0,0.0
1,772,1,0.0
1,772,2,0.0
1,772,3,0.0
1,772,4,0.0
1,772,5,0.0
1,772,6,0.0
1,773,0,0.0
1,773,1,0.0
1,773,2,0.0
1,773,3,0.0
1,773,4,0.0
1,773,5,0.0
1,773,6,0.0
1,774,0,0.0
1,774,1,0.0
1,774,2,0.0
1,774,3,0.0
1,774,4,0.0
1,774,5,0.0
1,774,6,0.0
1,775,0,0.0
1,775,1,0.0
1,775,2,0.0
1,775,3,0.0
1,775,4,0.0
1,775,5,0.0
1,775,6,0.0
1,776,0,0.0
1,776,1,0.0
1,776,2,0.0
1,776,3,0.0
1,776,4,0.0
1,776,5,0.0
1,776,6,0.0
1,777,0,0.0
1,777,1,0.0
1,777,2,0.0
1,777,3,0.0
1,777,4,0.0
1,777,5,0.0
1,777,6,0.0
1,778,0,0.0
1,778,1,0.0
1,778,2,0.0
1,778,3,0.0
1,778,4,0.0
1,778,5,0.0
1,778,6,0.0
1,779,0,0.0
1,779,1,0.0
1,779,2,0.0
1,779,3,0.0
1,779,4,0.0
1,779,5,0.0
1,779,6,0.0
1,780,0,0.0
1,780,1,0.0
1,780,2,0.0
1,780,3,0.0
1,780,4,0.0
1,780,5,0.0
1,780,6,0.0
1,781,0,0.0
1,781,1,0.0
1,781,2,0.0
1,781,3,0.0
1,781,4,0.0
1,781,5,0.0
1,781,6,0.0
1,782,0,0.0
1,782,1,0.0
1,782,2,0.0
1,782,3,0.0
1,782,4,0.0
1,782,5,0.0
1,782,6,0.0
1,783,0,0.0
1,783,1,0.0
1,783,2,0.0
1,783,3,0.0
1,783,4,0.0
1,783,5,0.0
1,783,6,0.0
1,784,0,0.0
1,784,1,0.0
1,784,2,0.0
1,784,3,0.0
1,784,4,0.0
1,784,5,0.0
1,784,6,0.0
1,785,0,0.0
1,785,1,0.0
1,785,2,0.0
1,785,3,0.0
1,785,4,0.0
1,785,5,0.0
1,785,6,0.0
1,786,0,0.0
1,786,1,0.0
1,786,2,0.0
1,786,3,0.0
1,786,4,0.0
1,786,5,0.0
1,786,6,0.0
1,787,0,0.0
1,787,1,0.0
1,787,2,0.0
1,787,3,0.0
1,787,4,0.0
1,787,5,0.0
1,787,6,0.0
1,788,0,0.0
1,788,1,0.0
1,788,2,0.0
1,788,3,0.0
1,788,4,0.0
1,788,5,0.0
1,788,6,0.0
1,789,0,0.0
1,789,1,0.0
1,789,2,0.0
1,789,3,0.0
1,789,4,0.0
1,789,5,0.0
1,789,6,0.0
1,790,0,0.0
1,790,1,0.0
1,790,2,0.0
1,790,3,0.0
1,790,4,0.0
1,790,5,0.0
1,790,6,0.0
1,791,0,0.0
1,791,1,0.0
1,791,2,0.0
1,791,3,0.0
1,791,4,0.0
1,791,5,0.0
1,791,6,0.0
1,792,0,0.0
1,792,1,0.0
1,792,2,0.0
1,792,3,0.0
1,792,4,0.0
1,792,5,0.0
1,792,6,0.0
1,793,0,0.0
1,793,1,0.0
1,793,2,0.0
1,793,3,0.0
1,793,4,0.0
1,793,5,0.0
1,793,6,0.0
1,794,0,0.0
1,794,1,0.0
1,794,2,0.0
1,794,3,0.0
1,794,4,0.0
1,794,5,0.0
1,794,6,0.0
1,795,0,0.0
1,795,1,0.0
1,795,2,0.0
1,795,3,0.0
1,795,4,0.0
1,795,5,0.0
1,795,6,0.0
1,796,0,0.0
1,796,1,0.0
1,796,2,0.0
1,796,3,0.0
1,796,4,0.0
1,796,5,0.0
1,796,6,0.0
1,797,0,0.0
1,797,1,0.0
1,797,2,0.0
1,797,3,0.0
1,797,4,0.0
1,797,5,0.0
1,797,6,0.0
1,798,0,0.0
1,798,1,0.0
1,798,2,0.0
1,798,3,0.0
1,798,4,0.0
1,798,5,0.0
1,798,6,0.0
1,799,0,0.0
1,799,1,0.0
1,799,2,0.0
1,799,3,0.0
1,799,4,0.0
1,799,5,0.0
1,799,6,0.0
2,0,0,0.9910259687024914
2,0,1,0.004317524177743579
2,0,2,0.0046565071197649625
2,0,3,0.11946531579108027
2,0,4,9.395433560435938
2,0,5,44.85835637969626
2,0,6,1.0039463369132127
2,1,0,0.9910259687024914
2,1,1,0.004317524177743579
2,1,2,0.0046565071197649625
2,1,3,0.11946531579108027
2,1,4,9.395433560435938
2,1,5,44.85835637969626
2,1,6,1.0039463369132127
2,2,0,0.9910259687024914
2,2,1,0.004317524177743579
2,2,2,0.0046565071197649625
2,2,3,0.11946531579108027
2,2,4,9.395433560435938
2,2,5,44.85835637969626
2,2,6,1.0039463369132127
2,3,0,0.9910259687024914
2,3,1,0.004317524177743579
2,3,2,0.0046565071197649625
2,3,3,0.11946531579108027
2,3,4,9.395433560435938
2,3,5,44.85835637969626
2,3,6,1.0039463369132127
2,4,0,0.9910259687024914
2,4,1,0.004317524177743579
2,4,2,0.0046565071197649625
2,4,3,0.11946531579108027
2,4,4,9.395433560435938
2,4,5,44.85835637969626
2,4,6,1.0039463369132127
2,5,0,0.9910259687024914
2,5,1,0.004317524177743579
2,5,2,0.0046565071197649625
2,5,3,0.11946531579108027
2,5,4,9.395433560435938
2,5,5,44.85835637969626
2,5,6,1.0039463369132127
2,6,0,0.9910259687024914
2,6,1,0.004317524177743579
2,6,2,0.0046565071197649625
2,6,3,0.11946531579108027
2,6,4,9.395433560435938
2,6,5,44.85835637969626
2,6,6,1.0039463369132127
2,7,0,0.9910790768783381
2,7,1,0.004322298495131377
2,7,2,0.004598624626530475
2,7,3,0.12139506284392254
2,7,4,9.363120926807662
2,7,5,44.86416689341657
2,7,6,1.003891357627536
2,8,0,0.9910183386712729
2,8,1,0.00436201599531064
2,8,2,0.0046196453334164354
2,8,3,0.12177143239534002
2,8,4,9.313457570283736
2,8,5,44.865440794699374
2,8,6,1.004043558950503
2,9,0,0.9908803777492641
2,9,1,0.004480623617869623
2,9,2,0.004638998632866285
2,9,3,0.12351465101318118
2,9,4,9.317108176743185
2,9,5,44.87193714157617
2,9,6,1.004105252903975
2,10,0,0.9920361996773744
2,10,1,0.0038362754970053493
2,10,2,0.0041275248256201266
2,10,3,0.13229579876951592
2,10,4,8.567080424480816
2,10,5,44.8962803104759
2,10,6,1.0061138954586566
2,11,0,0.9906589275604257
2,11,1,0.005020069101585089
2,11,2,0.004321003337989178
2,11,3,0.15781808399287264
2,11,4,8.667291333667873
2,11,5,44.977760398199315
2,11,6,1.0079451513097837
2,12,0,0.9889700944803065
2,12,1,0.006522697105236751
2,12,2,0.00450720841445679
2,12,3,0.17700883480456406
2,12,4,8.52308673133284
2,12,5,45.048413734707545
2,12,6,1.009189355448985
2,13,0,0.9879109232790364
2,13,1,0.007771828162727191
2,13,2,0.004317248558236465
2,13,3,0.16838946332986038
2,13,4,9.015536636633078
2,13,5,45.015869076424025
2,13,6,1.012025651653806
2,14,0,0.9857215271693642
2,14,1,0.009471984010603325
2,14,2,0.004806488820032385
2,14,3,0.1905388441665699
2,14,4,8.920376219058097
2,14,5,45.10342607592144
2,14,6,1.0114926791891456
2,15,0,0.9839890640948417
2,15,1,0.011121848261478468
2,15,2,0.004889087643679872
2,15,3,0.18845126655717273
2,15,4,8.668998188018715
2,15,5,45.09469579884098
2,15,6,1.0106336302365708
2,16,0,0.9821051954113974
2,16,1,0.01282134522302918
2,16,2,0.00507345936557337
2,16,3,0.18883269262210753
2,16,4,8.285129448417411
2,16,5,45.09666097563106
2,16,6,1.0102286731187786
2,17,0,0.9801736723800725
2,17,1,0.01444637687185496
2,17,2,0.005379950748072504
2,17,3,0.19911419870197689
2,17,4,8.591581004658211
2,17,5,45.1404149632275
2,17,6,1.0098915488284503
2,18,0,0.9778762200703591
2,18,1,0.016398204936566883
2,18,2,0.005725574993074026
2,18,3,0.18805006287728032
2,18,4,8.397379393073479
2,18,5,45.09308907531145
2,18,6,1.010258773732481
2,19,0,0.9760325516937046
2,19,1,0.018495183166499056
2,19,2,0.005472265139796404
2,19,3,0.1994697638419473
2,19,4,8.848980070682629
2,19,5,45.14194799307829
2,19,6,1.010207981053369
2,20,0,0.9743836828115542
2,20,1,0.020098309286937528
2,20,2,0.005518007901508265
2,20,3,0.20853173490719423
2,20,4,9.348583986578525
2,20,5,45.18285492693755
2,20,6,1.0105111884378581
2,21,0,0.9715201303367369
2,21,1,0.022641167999630465
2,21,2,0.005838701663632713
2,21,3,0.20052129084108639
2,21,4,9.070980236228376
2,21,5,45.1469144975614
2,21,6,1.009760705544804
2,22,0,0.9699107709195106
2,22,1,0.024260546207560393
2,22,2,0.005828682872929011
2,22,3,0.20454115146609472
2,22,4,9.215729569322676
2,22,5,45.16472176421428
2,22,6,1.0095884882230641
2,23,0,0.9683035793712
2,23,1,0.02562505385704588
2,23,2,0.006071366771754064
2,23,3,0.2067640223130787
2,23,4,9.415775570807423
2,23,5,45.17488934945722
2,23,6,1.0095843196892398
2,24,0,0.9662344338834108
2,24,1,0.027413008744624847
2,24,2,0.0063525573719643395
2,24,3,0.20576003102301044
2,24,4,9.59434756020065
2,24,5,45.17047175625188
2,24,6,1.0097679551434868
2,25,0,0.9638876202452785
2,25,1,0.029141502969040275
2,25,2,0.006970876785681184
2,25,3,0.2095810998285625
2,25,4,9.445837679469452
2,25,5,45.18766548262792
2,25,6,1.0093445556733078
2,26,0,0.9622875178399439
2,26,1,0.030812478376821696
2,26,2,0.006900003783234456
2,26,3,0.2060559099344143
2,26,4,9.714177902911219
2,26,5,45.17194373112034
2,26,6,1.0097727366706972
2,27,0,0.9606352924556113
2,27,1,0.03248953909524942
2,27,2,0.006875168449139391
2,27,3,0.21312656030126712
2,27,4,9.897017491037024
2,27,5,45.20429973417147
2,27,6,1.009191226024276
2,28,0,0.9586944612838384
2,28,1,0.03418264992398698
2,28,2,0.007122888792174521
2,28,3,0.21645184765949688
2,28,4,10.034685736148703
2,28,5,45.22006380983533
2,28,6,1.008923936090817
2,29,0,0.95730282992553
2,29,1,0.0358931695883446
2,29,2,0.006804000486125483
2,29,3,0.21575512501345065
2,29,4,10.368002072814704
2,29,5,45.2167795190573
2,29,6,1.0098576718474666
2,30,0,0.9552717178778695
2,30,1,0.03787706255842307
2,30,2,0.006851219563707435
2,30,3,0.22014993874906771
2,30,4,10.57805255738523
2,30,5,45.238003392547746
2,30,6,1.009603662593571
2,31,0,0.9539117908041589
2,31,1,0.03902972467780934
2,31,2,0.007058484518031661
2,31,3,0.2172454556187514
2,31,4,10.791305113266848
2,31,5,45.22389277553469
2,31,6,1.0103721253531086
2,32,0,0.9517101917294704
2,32,1,0.04081663927543221
2,32,2,0.007473168995097423
2,32,3,0.22198492611933282
2,32,4,10.832545346507752
2,32,5,45.24692289050129
2,32,6,1.0099167285412929
2,33,0,0.9503011644229471
2,33,1,0.042492261018705305
2,33,2,0.007206574558347553
2,33,3,0.22838772210076178
2,33,4,11.16043316732527
2,33,5,45.27873232868974
2,33,6,1.0099333412746374
2,34,0,0.9485478189523958
2,34,1,0.04378852293999242
2,34,2,0.007663658107611719
2,34,3,0.23297352577815797
2,34,4,11.298613708344721
2,34,5,45.3020701183284
2,34,6,1.0098845648593575
2,35,0,0.9473593134452549
2,35,1,0.04497871157524205
2,35,2,0.007661974979502956
2,35,3,0.23092494765043964
2,35,4,11.56312948801385
2,35,5,45.291706826015904
2,35,6,1.011049635095692
2,36,0,0.9456077610033667
2,36,1,0.04635166765377378
2,36,2,0.008040571342859413
2,36,3,0.23477240725948384
2,36,4,11.558226687275406
2,36,5,45.31138547534592
2,36,6,1.0102877540624342
2,37,0,0.9436976520163641
2,37,1,0.04797458042437275
2,37,2,0.00832776755926314
2,37,3,0.2287077196109864
2,37,4,11.802370325276728
2,37,5,45.28056073661153
2,37,6,1.0112504887959515
2,38,0,0.9420281465347966
2,38,1,0.049421635648228754
2,38,2,0.008550217816974607
2,38,3,0.23101047295505886
2,38,4,11.996697161364741
2,38,5,45.29230290737855
2,38,6,1.0113107215309425
2,39,0,0.9408436507005649
2,39,1,0.050685631981080635
2,39,2,0.008470717318354535
2,39,3,0.24092083839073966
2,39,4,12.173930640874868
2,39,5,45.34378418494944
2,39,6,1.0108121856352872
2,40,0,0.9393200247351979
2,40,1,0.052065522604712845
2,40,2,0.008614452660089207
2,40,3,0.23808520821531953
2,40,4,12.436561280876816
2,40,5,45.32878842514202
2,40,6,1.0117059632756051
2,41,0,0.9379966066226786
2,41,1,0.05308226612638685
2,41,2,0.00892112725093459
2,41,3,0.235161831105042
2,41,4,12.531652014967694
2,41,5,45.31375640725956
2,41,6,1.012300819141804
2,42,0,0.9365724116179902
2,42,1,0.05455481198728686
2,42,2,0.008872776394722993
2,42,3,0.24384549734562672
2,42,4,12.802471293010464
2,42,5,45.359521186853044
2,42,6,1.0120027743179094
2,43,0,0.9343242533838394
2,43,1,0.05626637795726173
2,43,2,0.00940936865889885
2,43,3,0.2494793375439225
2,43,4,12.888173943789186
2,43,5,45.390078682439224
2,43,6,1.0116682028175428
2,44,0,0.9330870640736408
2,44,1,0.056753402046366405
2,44,2,0.010159533879992785
2,44,3,0.2439573531541576
2,44,4,12.870799842941592
2,44,5,45.360099083151
2,44,6,1.012120943837738
2,45,0,0.9319084532727633
2,45,1,0.057948551773326945
2,45,2,0.010142994953909735
2,45,3,0.254998317191423
2,45,4,13.139824457798642
2,45,5,45.42073981564971
2,45,6,1.0119959169956465
2,46,0,0.9306336266718964
2,46,1,0.059513518931998834
2,46,2,0.009852854396104747
2,46,3,0.2538794479628267
2,46,4,13.395760691932137
2,46,5,45.41460849010443
2,46,6,1.012538169123115
2,47,0,0.9294825028158182
2,47,1,0.060663775661051814
2,47,2,0.00985372152312988
2,47,3,0.258534841741707
2,47,4,13.534411908998496
2,47,5,45.44071795101903
2,47,6,1.012637757139355
2,48,0,0.9274659934774144
2,48,1,0.06207930985066178
2,48,2,0.010454696671923808
2,48,3,0.26338657398057475
2,48,4,13.590023832641686
2,48,5,45.46853789560555
2,48,6,1.0124634334001703
2,49,0,0.9262847538090805
2,49,1,0.06337787347539005
2,49,2,0.010337372715529444
2,49,3,0.26360803727296145
2,49,4,13.845109496308641
2,49,5,45.469935417132156
2,49,6,1.0130691270433747
2,50,0,0.9251848613262296
2,50,1,0.06450643639460986
2,50,2,0.010308702279160604
2,50,3,0.2660955961534442
2,50,4,14.049637400696186
2,50,5,45.484322066117606
2,50,6,1.0134076400114824
2,51,0,0.9242748171857255
2,51,1,0.06566004430993777
2,51,2,0.010065138504336747
2,51,3,0.2729039035188801
2,51,4,14.381865055112485
2,51,5,45.52462190464056
2,51,6,1.013488332786482
2,52,0,0.9225387946294912
2,52,1,0.06631366108214252
2,52,2,0.011147544288366246
2,52,3,0.26879590598125763
2,52,4,14.248873502340324
2,52,5,45.50052011108858
2,52,6,1.0138888566801
2,53,0,0.9214577316890712
2,53,1,0.06731198070364112
2,53,2,0.01123028760728772
2,53,3,0.27847762827846123
2,53,4,14.41897978902478
2,53,5,45.55836329129562
2,53,6,1.0142681177142903
2,54,0,0.9206786950070295
2,54,1,0.06856722975987235
2,54,2,0.010754075233098128
2,54,3,0.28139929554902726
2,54,4,14.704831307649865
2,54,5,45.576410423172455
2,54,6,1.0144527112899517
2,55,0,0.9190110109598985
2,55,1,0.06955497836850472
2,55,2,0.01143401067159683
2,55,3,0.28281748345389934
2,55,4,14.785570594563698
2,55,5,45.585360342973296
2,55,6,1.0144991805780905
2,56,0,0.9178427826130702
2,56,1,0.07068619306980402
2,56,2,0.011471024317125714
2,56,3,0.2861350837568475
2,56,4,15.031621539204702
2,56,5,45.6058518266052
2,56,6,1.014544214224968
2,57,0,0.9162599491188069
2,57,1,0.07152800179724296
2,57,2,0.01221204908395017
2,57,3,0.2917665509543762
2,57,4,15.080729516388685
2,57,5,45.64145310561682
2,57,6,1.0145416855040328
2,58,0,0.9154967426917381
2,58,1,0.07235162396997312
2,58,2,0.012151633338288791
2,58,3,0.28910831488097866
2,58,4,15.25285395578597
2,58,5,45.624724183614546
2,58,6,1.0151795604834786
2,59,0,0.9145115362449369
2,59,1,0.07296106829378159
2,59,2,0.01252739546128158
2,59,3,0.297089071078822
2,59,4,15.493063700041999
2,59,5,45.67592478375418
2,59,6,1.014881280840646
2,60,0,0.9130409723130134
2,60,1,0.07397392604188915
2,60,2,0.01298510164509733
2,60,3,0.2949840666320866
2,60,4,15.413712693670986
2,60,5,45.662425517040816
2,60,6,1.0159494142978907
2,61,0,0.9117797019741616
